id,x,y,z,timestamp
932,150.28355,-33.733685,968.8,2014-07-27 07:14:13
933,150.28328,-33.733757,973,2014-07-27 07:14:26
934,150.283,-33.73383,973.2,2014-07-27 07:14:38
935,150.28275,-33.73391,974.6,2014-07-27 07:14:50
936,150.28255,-33.734085,973,2014-07-27 07:14:59
937,150.28241,-33.734295,972.6,2014-07-27 07:15:07
938,150.28247,-33.73452,977.9,2014-07-27 07:31:12
939,150.28249,-33.734753,968.5,2014-07-27 07:31:42
940,150.28258,-33.73497,973.6,2014-07-27 07:32:08
941,150.28253,-33.735203,964.5,2014-07-27 07:32:29
942,150.28267,-33.735405,968.6,2014-07-27 07:33:02
943,150.28271,-33.735626,969.7,2014-07-27 07:33:26
944,150.28299,-33.73567,966.6,2014-07-27 07:34:42
945,150.28316,-33.73585,945.5,2014-07-27 07:38:19
946,150.28304,-33.736053,950.9,2014-07-27 07:39:11
947,150.28279,-33.73617,944.2,2014-07-27 07:39:53
948,150.28267,-33.736378,948.6,2014-07-27 07:40:28
949,150.28249,-33.73655,935.3,2014-07-27 07:41:02
950,150.28235,-33.736744,920.3,2014-07-27 07:42:24
951,150.28258,-33.736874,900.8,2014-07-27 07:44:25
952,150.28262,-33.737095,882.7,2014-07-27 07:45:12
953,150.28273,-33.73731,827.8,2014-07-27 07:46:19
954,150.28285,-33.73751,821.6,2014-07-27 07:46:51
955,150.2831,-33.737614,817.2,2014-07-27 07:47:11
956,150.28328,-33.737774,824.2,2014-07-27 07:47:35
957,150.2835,-33.737915,824.7,2014-07-27 07:48:21
958,150.28374,-33.738014,830.6,2014-07-27 07:48:47
959,150.28395,-33.73815,811.9,2014-07-27 07:49:44
960,150.28415,-33.73831,804.7,2014-07-27 07:50:20
961,150.28441,-33.738388,789,2014-07-27 07:51:16
962,150.28456,-33.738583,793.5,2014-07-27 07:58:04
963,150.28456,-33.73882,788.6,2014-07-27 07:58:28
964,150.28452,-33.73905,793,2014-07-27 07:58:49
965,150.2843,-33.739197,788.5,2014-07-27 07:59:11
966,150.28404,-33.739277,789.7,2014-07-27 07:59:33
967,150.28383,-33.739426,791.5,2014-07-27 08:00:10
968,150.28374,-33.73965,797.2,2014-07-27 08:00:26
969,150.28358,-33.73984,795,2014-07-27 08:00:54
970,150.2835,-33.740055,797.2,2014-07-27 08:01:09
971,150.28342,-33.740273,794.6,2014-07-27 08:01:27
972,150.28333,-33.740494,788.8,2014-07-27 08:01:44
973,150.28322,-33.74071,791.3,2014-07-27 08:02:04
974,150.28313,-33.74094,786.8,2014-07-27 08:02:28
975,150.28302,-33.74116,786.5,2014-07-27 08:02:49
976,150.28288,-33.741367,788.5,2014-07-27 08:03:12
977,150.2829,-33.741604,786.7,2014-07-27 08:03:31
978,150.28284,-33.741825,794.6,2014-07-27 08:03:49
979,150.28288,-33.742054,786.8,2014-07-27 08:04:19
980,150.28299,-33.742264,785.6,2014-07-27 08:04:38
981,150.28299,-33.742496,771.8,2014-07-27 08:04:58
982,150.28293,-33.742718,770.6,2014-07-27 08:05:14
983,150.28278,-33.742912,765.8,2014-07-27 08:05:34
984,150.28276,-33.743145,775,2014-07-27 08:05:56
985,150.28291,-33.743332,769.6,2014-07-27 08:10:05
986,150.28284,-33.743553,772.2,2014-07-27 08:13:41
987,150.28282,-33.74379,767.4,2014-07-27 08:14:19
988,150.28271,-33.744003,772.8,2014-07-27 08:14:45
989,150.28268,-33.744236,775.2,2014-07-27 08:15:04
990,150.28278,-33.744457,773.4,2014-07-27 08:15:23
991,150.28287,-33.744682,772.4,2014-07-27 08:15:40
992,150.28293,-33.744907,771,2014-07-27 08:15:56
993,150.28304,-33.74512,772,2014-07-27 08:16:17
994,150.28311,-33.74535,775.1,2014-07-27 08:16:41
995,150.28316,-33.74558,764.5,2014-07-27 08:16:57
996,150.28322,-33.745804,767.2,2014-07-27 08:17:35
997,150.28317,-33.74604,771.5,2014-07-27 08:20:20
998,150.28322,-33.746273,771.6,2014-07-27 08:20:34
999,150.28326,-33.746502,772.5,2014-07-27 08:20:57
1000,150.2834,-33.7467,777.6,2014-07-27 08:21:20
1001,150.28355,-33.74689,776.3,2014-07-27 08:21:38
1002,150.28375,-33.747055,774.2,2014-07-27 08:22:04
1003,150.28395,-33.747215,772.7,2014-07-27 08:22:23
1004,150.28413,-33.747402,773.3,2014-07-27 08:22:41
1005,150.28432,-33.747566,774.5,2014-07-27 08:22:54
1006,150.28445,-33.747772,772.9,2014-07-27 08:23:24
1007,150.28467,-33.747936,771.7,2014-07-27 08:23:39
1008,150.28477,-33.74815,775.8,2014-07-27 08:23:57
1009,150.2849,-33.748352,772.1,2014-07-27 08:24:20
1010,150.28502,-33.748554,775.6,2014-07-27 08:24:46
1011,150.2852,-33.748722,777.3,2014-07-27 08:25:05
1012,150.28535,-33.74892,773.6,2014-07-27 08:25:27
1013,150.28548,-33.749123,760.5,2014-07-27 08:27:48
1014,150.28566,-33.749306,758.1,2014-07-27 08:28:13
1015,150.28575,-33.749527,765.3,2014-07-27 08:28:35
1016,150.28586,-33.749737,763.1,2014-07-27 08:28:56
1017,150.28604,-33.749916,764.1,2014-07-27 08:29:18
1018,150.28624,-33.750084,764,2014-07-27 08:29:36
1019,150.2864,-33.750263,768.5,2014-07-27 08:29:56
1020,150.28653,-33.750477,765.5,2014-07-27 08:30:18
1021,150.2867,-33.750656,764.3,2014-07-27 08:30:34
1022,150.2868,-33.750877,761.2,2014-07-27 08:30:56
1023,150.28693,-33.751087,764.3,2014-07-27 08:31:13
1024,150.28712,-33.751263,762.6,2014-07-27 08:31:30
1025,150.28714,-33.75149,764.3,2014-07-27 08:31:49
1026,150.28728,-33.751686,763.7,2014-07-27 08:32:08
1027,150.2874,-33.751896,766.8,2014-07-27 08:32:45
1028,150.2875,-33.752106,767.9,2014-07-27 08:33:03
1029,150.28772,-33.752254,762.9,2014-07-27 08:33:23
1030,150.28784,-33.752457,763.3,2014-07-27 08:33:46
1031,150.28796,-33.752666,763.9,2014-07-27 08:34:04
1032,150.28813,-33.752857,764.4,2014-07-27 08:34:21
1033,150.28824,-33.75307,763.9,2014-07-27 08:34:43
1034,150.28831,-33.753296,764.9,2014-07-27 08:35:08
1035,150.2884,-33.753513,766.6,2014-07-27 08:35:24
1036,150.28853,-33.75372,763.1,2014-07-27 08:35:46
1037,150.28873,-33.753872,768.4,2014-07-27 08:36:04
1038,150.28893,-33.754036,764.1,2014-07-27 08:36:25
1039,150.28908,-33.754227,766.5,2014-07-27 08:36:56
1040,150.28911,-33.754463,769.5,2014-07-27 08:37:09
1041,150.28926,-33.754654,764.3,2014-07-27 08:37:29
1042,150.2894,-33.75485,765.1,2014-07-27 08:37:51
1043,150.28954,-33.755043,770.3,2014-07-27 08:38:36
1044,150.28972,-33.75521,765.7,2014-07-27 08:38:51
1045,150.28986,-33.75541,765.6,2014-07-27 08:39:12
1046,150.29007,-33.755554,764.5,2014-07-27 08:39:35
1047,150.29022,-33.75574,764.8,2014-07-27 08:39:54
1048,150.29172,-33.75202,687.9,2014-07-27 11:21:34
1049,150.29195,-33.751865,695.2,2014-07-27 11:21:37
1050,150.29161,-33.752243,664.5,2014-07-27 11:21:41
1051,150.29176,-33.751877,679.9,2014-07-27 11:21:42
1052,150.2919,-33.75168,668.7,2014-07-27 11:30:45
1053,150.29202,-33.751476,662.7,2014-07-27 11:41:21
1054,150.2921,-33.75126,653.9,2014-07-27 11:46:13
1055,150.29218,-33.75104,647.5,2014-07-27 11:47:33
1056,150.2922,-33.750813,640.3,2014-07-27 11:50:45
1057,150.2923,-33.750595,646.7,2014-07-27 12:03:26
1058,150.29239,-33.75038,656.3,2014-07-27 12:45:00
1059,150.29266,-33.750374,655.1,2014-07-27 12:53:13
1060,150.29279,-33.75016,647.1,2014-07-27 12:53:55
1061,150.2927,-33.749943,648.7,2014-07-27 12:54:34
1062,150.29271,-33.749714,646.7,2014-07-27 12:57:11
1063,150.29286,-33.749527,643.4,2014-07-27 13:14:33
1064,150.29291,-33.7493,634.4,2014-07-27 13:15:13
1065,150.29297,-33.749077,628.2,2014-07-27 13:42:28
1066,150.29308,-33.748867,613.5,2014-07-27 13:44:52
1067,150.29318,-33.748657,605.7,2014-07-27 13:46:45
1068,150.29327,-33.748444,603.8,2014-07-27 14:03:45
1069,150.29349,-33.748302,591.1,2014-07-27 14:05:05
1070,150.2935,-33.748074,584.4,2014-07-27 14:10:01
1071,150.29366,-33.747883,573.6,2014-07-27 14:21:38
1072,150.29366,-33.74765,579.7,2014-07-27 14:25:22
1073,150.2937,-33.74743,571.3,2014-07-27 14:37:09
1074,150.29366,-33.747654,577.4,2014-07-27 14:50:02
1075,150.29366,-33.747883,582.6,2014-07-27 14:51:18
1076,150.29367,-33.74811,583.8,2014-07-27 14:51:48
1077,150.29369,-33.74834,584.3,2014-07-27 14:52:30
1078,150.29362,-33.748566,582.8,2014-07-27 14:53:02
1079,150.29355,-33.74878,585.3,2014-07-27 14:53:43
1080,150.29352,-33.749004,599.9,2014-07-27 14:54:33
1081,150.29326,-33.74908,606.6,2014-07-27 14:57:21
1082,150.293,-33.749165,615.9,2014-07-27 14:57:59
1083,150.29276,-33.749275,623.7,2014-07-27 15:00:14
1084,150.2925,-33.74934,626.5,2014-07-27 15:00:50
1085,150.29222,-33.74933,629.6,2014-07-27 15:01:25
1086,150.29195,-33.749363,638.4,2014-07-27 15:02:13
1087,150.29167,-33.749306,641.6,2014-07-27 15:02:48
1088,150.2914,-33.749317,647.1,2014-07-27 15:03:33
1089,150.2912,-33.749157,647.4,2014-07-27 15:05:14
1090,150.29094,-33.749092,653.6,2014-07-27 15:06:01
1091,150.2907,-33.748993,655.7,2014-07-27 15:06:45
1092,150.29045,-33.748894,654.2,2014-07-27 15:07:14
1093,150.29025,-33.748737,655.9,2014-07-27 15:07:45
1094,150.28998,-33.748672,654.1,2014-07-27 15:08:10
1095,150.2897,-33.748722,665.3,2014-07-27 15:08:41
1096,150.28944,-33.748775,665.4,2014-07-27 15:09:28
1097,150.28917,-33.7488,664.1,2014-07-27 15:10:41
1098,150.28891,-33.748886,667.2,2014-07-27 15:11:29
1099,150.28874,-33.74906,679,2014-07-27 15:12:39
1100,150.28854,-33.74921,678.5,2014-07-27 15:14:59
1101,150.28828,-33.749287,685.2,2014-07-27 15:15:57
1102,150.28801,-33.74927,682.5,2014-07-27 15:22:30
1103,150.28773,-33.749332,694.9,2014-07-27 15:25:45
1104,150.28749,-33.74943,705.8,2014-07-27 15:30:47
1105,150.28723,-33.74951,717.1,2014-07-27 15:31:15
1106,150.28702,-33.74967,723.1,2014-07-27 15:32:26
1107,150.28676,-33.749706,715.2,2014-07-27 15:33:56
1108,150.28683,-33.749924,724.2,2014-07-27 15:42:07
1109,150.28665,-33.75009,726.8,2014-07-27 15:44:26
1110,150.28618,-33.749683,881.3,2014-07-27 15:59:08
1111,150.28621,-33.75015,788.8,2014-07-27 15:59:10
1112,150.28596,-33.750042,769.7,2014-07-27 16:00:26
1113,150.2858,-33.74986,760.2,2014-07-27 16:00:47
1114,150.28564,-33.74967,761.5,2014-07-27 16:01:14
1115,150.28554,-33.74946,763.4,2014-07-27 16:01:39
1116,150.28545,-33.749245,767.9,2014-07-27 16:02:29
1117,150.28523,-33.749104,766.4,2014-07-27 16:02:44
1118,150.28506,-33.748928,765,2014-07-27 16:03:02
1119,150.28494,-33.748726,765,2014-07-27 16:03:23
1120,150.28482,-33.748516,762.4,2014-07-27 16:04:15
1121,150.28464,-33.748344,756.5,2014-07-27 16:04:29
1122,150.28456,-33.74811,762.5,2014-07-27 16:05:05
1123,150.28447,-33.7479,768.5,2014-07-27 16:05:21
1124,150.28429,-33.747715,773.8,2014-07-27 16:06:03
1125,150.2841,-33.747543,771.1,2014-07-27 16:06:15
1126,150.28395,-33.747337,773.9,2014-07-27 16:06:45
1127,150.28375,-33.747154,769.5,2014-07-27 16:06:59
1128,150.28358,-33.74698,767,2014-07-27 16:08:03
1129,150.28337,-33.74684,765.3,2014-07-27 16:08:42
1130,150.2833,-33.746624,765.2,2014-07-27 16:08:56
1131,150.2832,-33.746403,762.2,2014-07-27 16:09:08
1132,150.28314,-33.746174,767.5,2014-07-27 16:09:22
1133,150.28316,-33.74594,768.2,2014-07-27 16:09:39
1134,150.28317,-33.74571,776.9,2014-07-27 16:10:01
1135,150.28307,-33.7455,775.3,2014-07-27 16:10:20
1136,150.283,-33.745266,779.1,2014-07-27 16:10:38
1137,150.28291,-33.74505,770.6,2014-07-27 16:10:56
1138,150.2828,-33.744835,766.9,2014-07-27 16:11:22
1139,150.28268,-33.744617,767.8,2014-07-27 16:11:46
1140,150.28267,-33.744385,762.9,2014-07-27 16:12:19
1141,150.28265,-33.74416,765.4,2014-07-27 16:12:34
1142,150.28268,-33.743935,761.2,2014-07-27 16:13:09
1143,150.28262,-33.743706,764.1,2014-07-27 16:13:20
1144,150.28267,-33.743477,770.4,2014-07-27 16:13:32
1145,150.28273,-33.74325,773.8,2014-07-27 16:13:49
1146,150.28278,-33.743023,773,2014-07-27 16:17:08
1147,150.28293,-33.74282,776.9,2014-07-27 16:18:20
1148,150.28294,-33.742588,772.9,2014-07-27 16:18:41
1149,150.28288,-33.742355,770,2014-07-27 16:19:22
1150,150.28275,-33.742146,770.6,2014-07-27 16:19:31
1151,150.2827,-33.74192,776,2014-07-27 16:19:44
1152,150.28279,-33.741707,775.8,2014-07-27 16:20:06
1153,150.28285,-33.741486,785.3,2014-07-27 16:20:31
1154,150.28293,-33.74126,782.8,2014-07-27 16:20:47
1155,150.28304,-33.741043,783.3,2014-07-27 16:21:44
1156,150.28316,-33.740833,787.1,2014-07-27 16:22:03
1157,150.28325,-33.740623,791.8,2014-07-27 16:22:21
1158,150.28334,-33.740395,784.6,2014-07-27 16:22:48
1159,150.28334,-33.740166,780.1,2014-07-27 16:23:02
1160,150.28342,-33.739937,782.7,2014-07-27 16:23:19
1161,150.28352,-33.739727,795.2,2014-07-27 16:23:53
1162,150.28374,-33.739582,797,2014-07-27 16:24:10
1163,150.28394,-33.739414,794.6,2014-07-27 16:24:33
1164,150.28418,-33.739304,788.6,2014-07-27 16:25:01
1165,150.28435,-33.73912,784.3,2014-07-27 16:25:22
1166,150.28445,-33.738907,786.1,2014-07-27 16:25:49
1167,150.28444,-33.73867,786.9,2014-07-27 16:26:13
1168,150.28432,-33.73846,807,2014-07-27 16:28:45
1169,150.28412,-33.738304,809.3,2014-07-27 16:29:36
1170,150.28389,-33.738186,815.8,2014-07-27 16:30:43
1171,150.2837,-33.73802,836,2014-07-27 16:32:12
1172,150.28351,-33.737858,845,2014-07-27 16:32:55
1173,150.28336,-33.737675,848.9,2014-07-27 16:33:33
1174,150.28317,-33.7375,856,2014-07-27 16:34:08
1175,150.28305,-33.737297,865.5,2014-07-27 16:34:36
1176,150.28287,-33.737125,873.3,2014-07-27 16:35:49
1177,150.28267,-33.736977,876.4,2014-07-27 16:36:03
1178,150.28253,-33.73678,905.9,2014-07-27 16:38:50
1179,150.28233,-33.73661,915.6,2014-07-27 16:39:53
1180,150.28252,-33.73643,931.5,2014-07-27 16:40:40
1181,150.28268,-33.73625,929.6,2014-07-27 16:41:04
1182,150.28287,-33.73608,928.3,2014-07-27 16:41:25
1183,150.28302,-33.73588,935.2,2014-07-27 16:43:01
1184,150.28307,-33.73566,945.8,2014-07-27 16:49:45
1185,150.28282,-33.735752,956.3,2014-07-27 16:55:18
1186,150.28271,-33.735542,961.3,2014-07-27 16:55:58
1187,150.28264,-33.73532,970,2014-07-27 16:56:45
1188,150.28261,-33.73509,970.4,2014-07-27 16:57:21
1189,150.28258,-33.734856,975,2014-07-27 16:57:43
1190,150.28246,-33.734642,977.4,2014-07-27 16:58:04
1191,150.2824,-33.734406,983.1,2014-07-27 17:01:19
1192,150.2825,-33.73462,972.7,2014-07-28 07:22:17
1193,150.28256,-33.73484,966.9,2014-07-28 07:22:39
1194,150.28261,-33.73507,971.7,2014-07-28 07:23:26
1195,150.2826,-33.735306,969.7,2014-07-28 07:23:45
1196,150.28268,-33.735523,971.5,2014-07-28 07:24:09
1197,150.28296,-33.735584,950.6,2014-07-28 07:25:19
1198,150.28304,-33.7358,947.9,2014-07-28 07:28:49
1199,150.28307,-33.736027,936.1,2014-07-28 07:29:18
1200,150.28285,-33.73617,929.2,2014-07-28 07:29:34
1201,150.28267,-33.73634,932.9,2014-07-28 07:29:59
1202,150.28241,-33.73638,934.2,2014-07-28 07:30:22
1203,150.28227,-33.73658,929.4,2014-07-28 07:31:19
1204,150.2824,-33.736782,901.1,2014-07-28 07:32:59
1205,150.28265,-33.73683,901.8,2014-07-28 07:34:00
1206,150.28284,-33.73699,893.7,2014-07-28 07:34:39
1207,150.28297,-33.737198,888.2,2014-07-28 07:34:58
1208,150.28314,-33.737392,876.1,2014-07-28 07:35:37
1209,150.28325,-33.737617,867.8,2014-07-28 07:35:55
1210,150.28342,-33.737797,853.2,2014-07-28 07:36:35
1211,150.28365,-33.73793,846.2,2014-07-28 07:37:38
1212,150.28384,-33.738083,830.6,2014-07-28 07:38:19
1213,150.28406,-33.738216,831.8,2014-07-28 07:38:48
1214,150.28429,-33.73833,807.1,2014-07-28 07:39:29
1215,150.28444,-33.73852,797.2,2014-07-28 07:45:03
1216,150.28453,-33.738735,799.4,2014-07-28 07:45:29
1217,150.28452,-33.738964,801,2014-07-28 07:45:49
1218,150.28433,-33.739132,795.7,2014-07-28 07:46:12
1219,150.2841,-33.73926,798.4,2014-07-28 07:46:54
1220,150.28386,-33.73936,798.8,2014-07-28 07:47:10
1221,150.28375,-33.73957,801.4,2014-07-28 07:47:35
1222,150.28363,-33.739773,802,2014-07-28 07:47:51
1223,150.28352,-33.73999,807.7,2014-07-28 07:48:31
1224,150.28342,-33.740215,800,2014-07-28 07:48:48
1225,150.2833,-33.74042,800.4,2014-07-28 07:49:06
1226,150.28319,-33.740635,804.8,2014-07-28 07:49:31
1227,150.28311,-33.74086,801.6,2014-07-28 07:49:42
1228,150.28302,-33.741085,802.8,2014-07-28 07:49:59
1229,150.28294,-33.74131,801.3,2014-07-28 07:50:25
1230,150.28288,-33.74153,801.5,2014-07-28 07:50:38
1231,150.28285,-33.741756,804.2,2014-07-28 07:50:58
1232,150.28287,-33.74199,801.9,2014-07-28 07:51:10
1233,150.28296,-33.742214,792.9,2014-07-28 07:51:30
1234,150.28302,-33.74244,790.5,2014-07-28 07:51:49
1235,150.2829,-33.742645,777.8,2014-07-28 07:52:07
1236,150.2828,-33.74286,777.8,2014-07-28 07:52:23
1237,150.28279,-33.743088,782.9,2014-07-28 07:52:38
1238,150.28273,-33.743313,782.5,2014-07-28 07:52:59
1239,150.28275,-33.743546,786.3,2014-07-28 07:53:20
1240,150.28276,-33.743774,778.3,2014-07-28 07:53:45
1241,150.28267,-33.743996,783.3,2014-07-28 07:54:06
1242,150.28268,-33.74423,786.4,2014-07-28 07:54:46
1243,150.28276,-33.744446,789.1,2014-07-28 07:55:01
1244,150.28287,-33.744675,792.2,2014-07-28 07:55:15
1245,150.28291,-33.744904,795.5,2014-07-28 07:55:25
1246,150.28299,-33.745132,797.4,2014-07-28 07:55:50
1247,150.28302,-33.745358,795.9,2014-07-28 07:56:07
1248,150.28304,-33.74559,786.6,2014-07-28 07:56:30
1249,150.2831,-33.745815,789.3,2014-07-28 07:56:47
1250,150.28311,-33.746044,789.2,2014-07-28 07:57:05
1251,150.28314,-33.746273,789.2,2014-07-28 07:57:22
1252,150.28317,-33.7465,793.6,2014-07-28 07:57:43
1253,150.28334,-33.74669,792.4,2014-07-28 07:58:05
1254,150.28346,-33.74689,792.5,2014-07-28 07:58:24
1255,150.28366,-33.747044,793.2,2014-07-28 07:58:45
1256,150.28383,-33.747253,782.2,2014-07-28 07:59:19
1257,150.284,-33.747444,779,2014-07-28 07:59:46
1258,150.28416,-33.747616,784.3,2014-07-28 08:00:02
1259,150.28438,-33.74777,795.6,2014-07-28 08:00:13
1260,150.28452,-33.747963,792.7,2014-07-28 08:00:38
1261,150.28459,-33.748188,793.8,2014-07-28 08:00:53
1262,150.28474,-33.74839,792.8,2014-07-28 08:01:19
1263,150.28487,-33.748596,793.8,2014-07-28 08:01:35
1264,150.285,-33.74881,792.2,2014-07-28 08:01:51
1265,150.28525,-33.74893,789.3,2014-07-28 08:02:06
1266,150.28537,-33.749138,786.3,2014-07-28 08:02:34
1267,150.28546,-33.74936,785.6,2014-07-28 08:02:54
1268,150.28557,-33.74957,777.2,2014-07-28 08:03:17
1269,150.28574,-33.749756,789.9,2014-07-28 08:03:37
1270,150.2859,-33.74994,791.9,2014-07-28 08:03:57
1271,150.28606,-33.750122,794,2014-07-28 08:04:28
1272,150.28618,-33.75035,794.6,2014-07-28 08:04:49
1273,150.28638,-33.75053,790.3,2014-07-28 08:05:10
1274,150.2865,-33.750732,786.2,2014-07-28 08:05:27
1275,150.28665,-33.75092,785.6,2014-07-28 08:05:48
1276,150.28677,-33.751125,778.4,2014-07-28 08:06:09
1277,150.2869,-33.75134,776.8,2014-07-28 08:06:25
1278,150.28697,-33.75156,776.9,2014-07-28 08:06:43
1279,150.28708,-33.751766,781.7,2014-07-28 08:06:59
1280,150.28723,-33.75196,786.8,2014-07-28 08:07:18
1281,150.28738,-33.752148,785.1,2014-07-28 08:07:39
1282,150.28754,-33.752335,790.2,2014-07-28 08:07:57
1283,150.28766,-33.752552,788.4,2014-07-28 08:08:16
1284,150.28778,-33.75275,788.5,2014-07-28 08:08:35
1285,150.28792,-33.752945,785.3,2014-07-28 08:08:51
1286,150.28804,-33.75315,789.8,2014-07-28 08:09:12
1287,150.28809,-33.75338,800.5,2014-07-28 08:09:30
1288,150.28828,-33.753536,805.8,2014-07-28 08:09:50
1289,150.28847,-33.7537,807.5,2014-07-28 08:10:10
1290,150.28865,-33.753876,801.4,2014-07-28 08:10:29
1291,150.28879,-33.754086,797.8,2014-07-28 08:10:47
1292,150.28885,-33.754314,794,2014-07-28 08:11:07
1293,150.28896,-33.754536,797.2,2014-07-28 08:11:37
1294,150.28908,-33.754753,802.3,2014-07-28 08:11:54
1295,150.28928,-33.754917,803.6,2014-07-28 08:12:17
1296,150.28941,-33.75511,799.6,2014-07-28 08:12:35
1297,150.28961,-33.755276,797.7,2014-07-28 08:12:57
1298,150.2898,-33.755447,799.1,2014-07-28 08:13:17
1299,150.28996,-33.75563,798.4,2014-07-28 08:13:58
1300,150.29008,-33.755833,770.2,2014-07-28 08:24:05
1301,150.29028,-33.75567,759.6,2014-07-28 08:25:40
1302,150.29027,-33.755444,747.7,2014-07-28 08:45:03
1303,150.29033,-33.755222,734.1,2014-07-28 08:51:53
1304,150.2904,-33.755005,724.7,2014-07-28 08:53:34
1305,150.2905,-33.75479,713.7,2014-07-28 08:54:51
1306,150.2906,-33.75458,717.2,2014-07-28 08:55:35
1307,150.29063,-33.754353,717,2014-07-28 08:56:11
1308,150.29076,-33.75415,716.4,2014-07-28 08:56:46
1309,150.29077,-33.753925,711.2,2014-07-28 08:57:18
1310,150.29088,-33.75371,707.7,2014-07-28 08:58:04
1311,150.29103,-33.75352,701.3,2014-07-28 08:59:48
1312,150.29114,-33.753315,693.6,2014-07-28 09:01:19
1313,150.29121,-33.753098,690,2014-07-28 09:02:06
1314,150.2913,-33.752884,683.8,2014-07-28 09:02:45
1315,150.2913,-33.75265,684.2,2014-07-28 09:03:59
1316,150.29138,-33.752426,677.8,2014-07-28 09:04:23
1317,150.29147,-33.752213,673.5,2014-07-28 09:04:55
1318,150.29158,-33.752003,670.9,2014-07-28 09:05:23
1319,150.29167,-33.75178,661.5,2014-07-28 09:06:23
1320,150.29172,-33.751556,655.6,2014-07-28 09:11:13
1321,150.2918,-33.75134,660,2014-07-28 09:14:13
1322,150.29202,-33.751225,646.3,2014-07-28 09:16:45
1323,150.29202,-33.750988,641.4,2014-07-28 09:18:12
1324,150.29208,-33.750767,640.3,2014-07-28 09:18:38
1325,150.29224,-33.75057,633.6,2014-07-28 09:20:30
1326,150.29231,-33.750336,630,2014-07-28 09:21:09
1327,150.2924,-33.750122,629.7,2014-07-28 09:26:34
1328,150.2925,-33.749897,629.6,2014-07-28 09:43:19
1329,150.29257,-33.74968,628.4,2014-07-28 09:43:55
1330,150.29266,-33.749466,627,2014-07-28 09:44:46
1331,150.29279,-33.749256,617.7,2014-07-28 09:45:11
1332,150.29295,-33.749077,611.2,2014-07-28 09:48:40
1333,150.29297,-33.74885,604.9,2014-07-28 09:49:41
1334,150.29305,-33.748634,599.3,2014-07-28 09:50:56
1335,150.2931,-33.748405,593.8,2014-07-28 09:51:51
1336,150.29327,-33.748207,586,2014-07-28 09:52:45
1337,150.2934,-33.748,578.4,2014-07-28 09:55:08
1338,150.29352,-33.7478,577.1,2014-07-28 09:56:52
1339,150.29362,-33.747585,569.8,2014-07-28 09:57:52
1340,150.29369,-33.747368,560.1,2014-07-28 09:58:51
1341,150.2937,-33.747143,555,2014-07-28 10:03:04
1342,150.29382,-33.74694,545.8,2014-07-28 10:10:17
1343,150.29396,-33.746746,558.7,2014-07-28 10:44:20
1344,150.29405,-33.74653,546.3,2014-07-28 10:46:03
1345,150.29417,-33.74633,535.7,2014-07-28 11:12:11
1346,150.29428,-33.74611,521.9,2014-07-28 11:13:32
1347,150.29433,-33.745884,509.3,2014-07-28 11:14:52
1348,150.29446,-33.74569,516.7,2014-07-28 11:26:39
1349,150.29472,-33.745617,509.8,2014-07-28 11:42:08
1350,150.29459,-33.745422,512.3,2014-07-28 11:50:50
1351,150.29462,-33.745197,485.4,2014-07-28 12:09:31
1352,150.29475,-33.745003,482.9,2014-07-28 12:17:01
1353,150.29483,-33.744785,480.2,2014-07-28 12:39:26
1354,150.29457,-33.744877,473.6,2014-07-28 12:50:57
1355,150.2944,-33.745064,487.2,2014-07-28 13:10:07
1356,150.29466,-33.745102,487.2,2014-07-28 13:28:03
1357,150.29466,-33.745327,486.6,2014-07-28 13:29:58
1358,150.29457,-33.745537,492.9,2014-07-28 13:31:28
1359,150.29436,-33.74569,492.9,2014-07-28 13:33:42
1360,150.29427,-33.745903,507.1,2014-07-28 13:35:07
1361,150.29417,-33.74612,518.9,2014-07-28 13:36:22
1362,150.29408,-33.746334,532.2,2014-07-28 13:37:23
1363,150.29396,-33.746536,536.6,2014-07-28 13:38:19
1364,150.29385,-33.746754,538.4,2014-07-28 13:39:54
1365,150.29388,-33.74698,553.4,2014-07-28 13:41:30
1366,150.29378,-33.74719,563.6,2014-07-28 13:43:39
1367,150.2937,-33.74741,566,2014-07-28 13:47:50
1368,150.29358,-33.747616,575.1,2014-07-28 13:49:46
1369,150.29347,-33.74784,580.4,2014-07-28 13:52:47
1370,150.29333,-33.748043,582.3,2014-07-28 13:52:56
1371,150.2934,-33.748272,592.8,2014-07-28 14:00:18
1372,150.29332,-33.748493,602,2014-07-28 14:01:09
1373,150.29324,-33.748714,609.3,2014-07-28 14:02:55
1374,150.2931,-33.74891,615.5,2014-07-28 14:03:21
1375,150.29298,-33.749107,617.6,2014-07-28 14:04:50
1376,150.29285,-33.74931,624.8,2014-07-28 14:06:47
1377,150.29282,-33.749542,627.7,2014-07-28 14:07:15
1378,150.29262,-33.749695,632.6,2014-07-28 14:10:52
1379,150.2926,-33.749928,630.3,2014-07-28 14:24:17
1380,150.29253,-33.75014,633.9,2014-07-28 14:26:56
1381,150.29245,-33.75036,637.2,2014-07-28 14:27:22
1382,150.29239,-33.750584,636.9,2014-07-28 14:27:49
1383,150.29224,-33.75078,636.7,2014-07-28 14:28:55
1384,150.29225,-33.75101,639.3,2014-07-28 14:30:00
1385,150.29224,-33.751236,634.4,2014-07-28 14:30:46
1386,150.29205,-33.75141,637,2014-07-28 14:33:31
1387,150.29193,-33.751614,645.8,2014-07-28 14:40:35
